Id	Word	Ratio
16112841_gab	want	0.0
19269291_gab	fuck	0.0
19269291_gab	off	0.0
19269291_gab	you	0.0
19269291_gab	kike	1.0
19269291_gab	schill	0.6666666666666666
15484856_gab	get	0.0
15484856_gab	in	0.3333333333333333
15484856_gab	line	0.3333333333333333
15484856_gab	cunt	0.3333333333333333
15484856_gab	fucking	0.3333333333333333
15484856_gab	jew	1.0
15484856_gab	bitch	1.0
15484856_gab	christ	0.3333333333333333
15484856_gab	killing	0.3333333333333333
15484856_gab	baby	0.3333333333333333
15484856_gab	raping	0.3333333333333333
15484856_gab	kike	1.0
15484856_gab	whore	1.0
4391012_gab	<user>	0.0
4391012_gab	i	0.0
4391012_gab	have	0.0
4391012_gab	said	0.0
4391012_gab	that	0.0
4391012_gab	exactly	0.0
4391012_gab	to	0.0
4391012_gab	him	0.0
4391012_gab	he	0.0
4391012_gab	lives	0.0
4391012_gab	in	0.0
4391012_gab	the	0.0
4391012_gab	cuck	0.0
4391012_gab	shed	0.0
4391012_gab	after	0.0
4391012_gab	work	0.0
4391012_gab	and	0.0
4391012_gab	is	0.0
4391012_gab	only	0.0
4391012_gab	allowed	0.0
4391012_gab	out	0.0
4391012_gab	to	0.0
4391012_gab	prep	0.3333333333333333
4391012_gab	her	0.3333333333333333
4391012_gab	nigger	1.0
4391012_gab	pet	1.0
4391012_gab	to	0.0
4391012_gab	get	0.0
4391012_gab	it	0.0
4391012_gab	up	0.0
4391012_gab	for	0.0
4391012_gab	him	0.0
4391012_gab	it	0.0
4391012_gab	the	0.0
4391012_gab	only	0.0
4391012_gab	sexual	0.0
4391012_gab	contact	0.0
4391012_gab	he	0.0
4391012_gab	has	0.0
4391012_gab	with	0.0
4391012_gab	her	0.0
4391012_gab	other	0.0
4391012_gab	than	0.0
4391012_gab	snowballing	0.3333333333333333
4391012_gab	the	0.0
4391012_gab	bulls	0.0
4391012_gab	ejaculate	0.0
4391012_gab	into	0.0
4391012_gab	her	0.0
4391012_gab	sloppy	0.3333333333333333
4391012_gab	cunt	0.3333333333333333
16013941_gab	certain	0.0
16013941_gab	degree	0.0
16013941_gab	no	0.0
16013941_gab	i	0.0
16013941_gab	am	0.0
16013941_gab	fully	0.0
16013941_gab	assimilated	0.0
16013941_gab	so	0.0
16013941_gab	you	0.0
16013941_gab	can	0.0
16013941_gab	kiss	0.0
16013941_gab	my	0.0
16013941_gab	american	0.3333333333333333
16013941_gab	ass	0.3333333333333333
16013941_gab	bitch	0.3333333333333333
16013941_gab	worry	0.0
16013941_gab	about	0.0
16013941_gab	your	0.0
16013941_gab	own	0.3333333333333333
16013941_gab	limey	0.6666666666666666
16013941_gab	shithole	0.6666666666666666
16013941_gab	infested	0.6666666666666666
16013941_gab	by	0.6666666666666666
16013941_gab	pakis	1.0
16013941_gab	raping	0.6666666666666666
16013941_gab	your	0.6666666666666666
16013941_gab	women	0.6666666666666666
16013941_gab	cuck	0.3333333333333333
15427993_gab	but	0.0
15427993_gab	he	0.3333333333333333
15427993_gab	a	0.3333333333333333
15427993_gab	spic	1.0
15427993_gab	so	0.0
15427993_gab	the	0.0
15427993_gab	jury	0.0
15427993_gab	figured	0.0
15427993_gab	that	0.0
15427993_gab	was	0.0
15427993_gab	excusable	0.0
15427993_gab	fuck	0.0
15427993_gab	daca	0.0
15427993_gab	fuck	0.0
15427993_gab	sanctuary	0.0
15427993_gab	cities	0.0
15427993_gab	fuck	0.3333333333333333
15427993_gab	immigration	0.3333333333333333
15427993_gab	fuck	0.0
15427993_gab	democrats	0.0
15427993_gab	may	0.0
15427993_gab	an	0.0
15427993_gab	earthquake	0.0
15427993_gab	destroy	0.0
15427993_gab	frisco	0.0
16683973_gab	i	0.0
16683973_gab	simply	0.0
16683973_gab	just	0.0
16683973_gab	laugh	0.0
16683973_gab	anymore	0.0
16683973_gab	when	0.0
16683973_gab	i	0.0
16683973_gab	see	0.0
16683973_gab	a	0.0
16683973_gab	white	1.0
16683973_gab	slag	1.0
16683973_gab	dating	0.3333333333333333
16683973_gab	a	0.3333333333333333
16683973_gab	coon	1.0
14144271_gab	omg	0.0
14144271_gab	i	0.0
14144271_gab	would	0.0
14144271_gab	obviously	0.0
14144271_gab	get	0.0
14144271_gab	some	0.0
14144271_gab	disposal	0.0
14144271_gab	boots	0.0
14144271_gab	before	0.0
14144271_gab	i	0.0
14144271_gab	stomped	0.3333333333333333
14144271_gab	a	0.3333333333333333
14144271_gab	niglet	1.0
14144271_gab	im	0.0
14144271_gab	not	0.0
14144271_gab	emily	0.0
14144271_gab	trump	0.0
14144271_gab	i	0.0
14144271_gab	need	0.0
14144271_gab	to	0.0
14144271_gab	keep	0.0
14144271_gab	my	0.0
14144271_gab	boots	0.0
14144271_gab	in	0.0
14144271_gab	nice	0.0
14144271_gab	shape	0.0
14144271_gab	so	0.0
14144271_gab	when	0.0
14144271_gab	i	0.0
14144271_gab	march	0.0
14144271_gab	to	0.0
14144271_gab	repeal	0.0
14144271_gab	the	0.0
14144271_gab	1	0.0
14144271_gab	3	0.0
14144271_gab	th	0.0
14144271_gab	amendment	0.0
14144271_gab	i	0.0
14144271_gab	look	0.0
14144271_gab	presentable	0.0
14144271_gab	and	0.0
14144271_gab	do	0.0
14144271_gab	not	0.0
14144271_gab	embarrass	0.0
14144271_gab	president	0.0
14144271_gab	trump	0.0
14144271_gab	or	0.0
14144271_gab	mr	0.3333333333333333
14144271_gab	hitler	0.3333333333333333
14144271_gab	🇺	0.0
14144271_gab	🇸	0.0
14144271_gab	🇺	0.0
14144271_gab	🇸	0.0
14144271_gab	🇺	0.0
14144271_gab	🇸	0.0
3143865_gab	when	0.0
3143865_gab	asked	0.0
3143865_gab	what	0.0
3143865_gab	muslimes	1.0
3143865_gab	have	0.0
3143865_gab	contributed	0.0
3143865_gab	to	0.0
3143865_gab	society	0.0
3143865_gab	i	0.0
3143865_gab	replied	0.0
3143865_gab	they	0.3333333333333333
3143865_gab	invented	0.3333333333333333
3143865_gab	the	0.3333333333333333
3143865_gab	time	0.3333333333333333
3143865_gab	machine	0.3333333333333333
3143865_gab	that	0.3333333333333333
3143865_gab	can	0.3333333333333333
3143865_gab	transport	0.3333333333333333
3143865_gab	you	0.3333333333333333
3143865_gab	all	0.3333333333333333
3143865_gab	back	0.3333333333333333
3143865_gab	to	0.3333333333333333
3143865_gab	the	0.3333333333333333
3143865_gab	stone	0.3333333333333333
3143865_gab	ages	0.3333333333333333
3143865_gab	it	0.3333333333333333
3143865_gab	called	0.3333333333333333
3143865_gab	islam	0.3333333333333333
25866917_gab	well	0.0
25866917_gab	what	0.0
25866917_gab	other	0.0
25866917_gab	way	0.0
25866917_gab	does	0.0
25866917_gab	a	0.0
25866917_gab	corrupt	0.6666666666666666
25866917_gab	dyke	1.0
25866917_gab	make	0.0
25866917_gab	sure	0.0
25866917_gab	that	0.0
25866917_gab	her	0.0
25866917_gab	pervvy	0.3333333333333333
25866917_gab	pedo	0.3333333333333333
25866917_gab	mates	0.3333333333333333
25866917_gab	do	0.0
25866917_gab	not	0.0
25866917_gab	spend	0.0
25866917_gab	the	0.0
25866917_gab	rest	0.0
25866917_gab	of	0.0
25866917_gab	their	0.0
25866917_gab	sorry	0.0
25866917_gab	lives	0.0
25866917_gab	picking	0.0
25866917_gab	up	0.0
25866917_gab	soap	0.0
1797207_gab	<user>	0.0
1797207_gab	give	0.0
1797207_gab	them	0.0
1797207_gab	the	0.0
1797207_gab	independence	0.0
1797207_gab	they	0.0
1797207_gab	cry	0.0
1797207_gab	for	0.0
1797207_gab	and	0.0
1797207_gab	watch	0.0
1797207_gab	them	0.0
1797207_gab	bankrupt	0.0
1797207_gab	themselves	0.0
1797207_gab	trying	0.0
1797207_gab	to	0.0
1797207_gab	feed	0.0
1797207_gab	their	0.0
1797207_gab	beaners	1.0
1797207_gab	and	0.3333333333333333
1797207_gab	inner	0.3333333333333333
1797207_gab	city	0.3333333333333333
1797207_gab	filth	0.3333333333333333
1178807797745700874_twitter	i	0.0
1178807797745700874_twitter	raped	1.0
1178807797745700874_twitter	the	1.0
1178807797745700874_twitter	jews	1.0
1178807797745700874_twitter	because	0.0
1178807797745700874_twitter	it	0.0
1178807797745700874_twitter	hugged	0.0
1178807797745700874_twitter	my	0.0
1178807797745700874_twitter	brother	0.0
1178898010119561216_twitter	niggers	1.0
1178898010119561216_twitter	whom	0.5
1178898010119561216_twitter	st	0.5
1178898010119561216_twitter	release	0.5
1178898010119561216_twitter	seminal	0.5
1178898010119561216_twitter	fluid	0.5
1162952606517383168_twitter	you	0.0
1162952606517383168_twitter	are	0.0
1162952606517383168_twitter	going	0.0
1162952606517383168_twitter	to	0.0
1162952606517383168_twitter	heaven	0.0
1162952606517383168_twitter	furry	0.3333333333333333
1162952606517383168_twitter	faggot	1.0
1162952606517383168_twitter	jk	0.0
1162952606517383168_twitter	hell	0.6666666666666666
1162952606517383168_twitter	for	0.6666666666666666
1162952606517383168_twitter	you	0.6666666666666666
1178252704579112960_twitter	i	0.0
1178252704579112960_twitter	do	0.3333333333333333
1178252704579112960_twitter	not	0.3333333333333333
1178252704579112960_twitter	pay	0.3333333333333333
1178252704579112960_twitter	attention	0.3333333333333333
1178252704579112960_twitter	to	0.0
1178252704579112960_twitter	you	0.0
1178252704579112960_twitter	niggers	1.0
1178252704579112960_twitter	anyway	0.3333333333333333
19797760_gab	every	0.0
19797760_gab	one	0.0
19797760_gab	of	0.0
19797760_gab	them	0.0
19797760_gab	even	0.0
19797760_gab	down	0.0
19797760_gab	to	0.0
19797760_gab	<number>	0.0
19797760_gab	1	0.0
19797760_gab	2	0.0
19797760_gab	8	0.0
19797760_gab	th	0.0
19797760_gab	of	0.0
19797760_gab	a	0.0
19797760_gab	half	0.6666666666666666
19797760_gab	breeds	0.6666666666666666
19797760_gab	quarter	0.6666666666666666
19797760_gab	babies	0.6666666666666666
19797760_gab	and	0.3333333333333333
19797760_gab	the	0.3333333333333333
19797760_gab	octaroon	0.6666666666666666
19797760_gab	kike	1.0
19797760_gab	fuckers	0.6666666666666666
19797760_gab	too	0.0
27944432_gab	says	0.0
27944432_gab	the	0.0
27944432_gab	guy	0.0
27944432_gab	calling	0.0
27944432_gab	for	0.0
27944432_gab	violence	0.0
27944432_gab	against	0.0
27944432_gab	cops	0.0
27944432_gab	and	0.0
27944432_gab	defending	0.0
27944432_gab	obama	0.0
27944432_gab	in	0.0
27944432_gab	the	0.0
27944432_gab	same	0.0
27944432_gab	breath	0.0
27944432_gab	you	0.0
27944432_gab	are	0.0
27944432_gab	a	0.0
27944432_gab	transparent	0.0
27944432_gab	kike	1.0
27944432_gab	hasbarat	0.6666666666666666
19320752_gab	shannon	0.0
19320752_gab	sharpe	0.0
19320752_gab	is	0.0
19320752_gab	a	0.0
19320752_gab	nigger	1.0
19320752_gab	that	0.0
19320752_gab	talks	0.0
19320752_gab	like	0.0
19320752_gab	he	0.0
19320752_gab	has	0.0
19320752_gab	a	0.0
19320752_gab	mouthful	0.0
19320752_gab	of	0.0
19320752_gab	marbles	0.0
4225293_gab	i	0.0
4225293_gab	was	0.0
4225293_gab	in	0.0
4225293_gab	a	0.0
4225293_gab	bind	0.0
4225293_gab	once	0.0
4225293_gab	and	0.0
4225293_gab	had	0.0
4225293_gab	to	0.0
4225293_gab	spend	0.0
4225293_gab	the	0.0
4225293_gab	night	0.0
4225293_gab	in	0.0
4225293_gab	a	0.0
4225293_gab	low	0.0
4225293_gab	quality	0.0
4225293_gab	motel	0.0
4225293_gab	there	0.0
4225293_gab	was	0.0
4225293_gab	nigger	1.0
4225293_gab	hair	0.3333333333333333
4225293_gab	stuck	0.0
4225293_gab	in	0.0
4225293_gab	the	0.0
4225293_gab	towels	0.0
4225293_gab	as	0.0
4225293_gab	it	0.0
4225293_gab	almost	0.0
4225293_gab	impossible	0.0
4225293_gab	to	0.0
4225293_gab	get	0.0
4225293_gab	it	0.0
4225293_gab	out	0.0
4225293_gab	i	0.3333333333333333
4225293_gab	sure	0.3333333333333333
4225293_gab	hope	0.3333333333333333
4225293_gab	trump	0.3333333333333333
4225293_gab	gets	0.3333333333333333
4225293_gab	new	0.3333333333333333
4225293_gab	towels	0.3333333333333333
4225293_gab	at	0.3333333333333333
4225293_gab	the	0.3333333333333333
4225293_gab	white	0.3333333333333333
4225293_gab	house	0.3333333333333333
21838010_gab	i	0.0
21838010_gab	did	0.0
21838010_gab	not	0.0
21838010_gab	say	0.0
21838010_gab	anything	0.0
21838010_gab	about	0.0
21838010_gab	doing	0.0
21838010_gab	something	0.0
21838010_gab	illegal	0.0
21838010_gab	i	0.0
21838010_gab	repeatedly	0.0
21838010_gab	asked	0.0
21838010_gab	the	0.0
21838010_gab	guy	0.0
21838010_gab	if	0.0
21838010_gab	he	0.0
21838010_gab	was	0.0
21838010_gab	ever	0.0
21838010_gab	planning	0.0
21838010_gab	on	0.0
21838010_gab	doing	0.0
21838010_gab	an	0.0
21838010_gab	event	0.0
21838010_gab	irl	0.0
21838010_gab	he	0.0
21838010_gab	assumed	0.0
21838010_gab	i	0.0
21838010_gab	meant	0.0
21838010_gab	shooting	0.0
21838010_gab	shit	0.0
21838010_gab	up	0.0
21838010_gab	he	0.0
21838010_gab	responded	0.0
21838010_gab	with	0.0
21838010_gab	you	0.0
21838010_gab	are	0.0
21838010_gab	a	0.0
21838010_gab	kike	1.0
21838010_gab	and	0.0
21838010_gab	a	0.0
21838010_gab	shill	0.0
21838010_gab	before	0.0
21838010_gab	blocking	0.0
21838010_gab	me	0.0
15976818_gab	nyc	0.0
15976818_gab	bomber	0.0
15976818_gab	dam	0.0
15976818_gab	i	0.0
15976818_gab	burned	0.0
15976818_gab	my	0.0
15976818_gab	dick	0.0
15976818_gab	off	0.0
15976818_gab	wow	0.0
15976818_gab	now	0.0
15976818_gab	i	0.0
15976818_gab	am	0.0
15976818_gab	a	0.0
15976818_gab	transgender	0.6666666666666666
15976818_gab	muzzrat	1.0
15976818_gab	now	0.0
15976818_gab	deblasio	0.0
15976818_gab	will	0.0
15976818_gab	pay	0.0
15976818_gab	me	0.0
15976818_gab	twice	0.0
15976818_gab	as	0.0
15976818_gab	much	0.0
14793503_gab	what	0.0
14793503_gab	d	0.0
14793503_gab	ya	0.0
14793503_gab	know	0.0
14793503_gab	the	0.0
14793503_gab	fag	1.0
14793503_gab	the	0.0
14793503_gab	spick	1.0
14793503_gab	and	0.0
14793503_gab	the	0.0
14793503_gab	lesbian	0.0
14793503_gab	on	0.0
14793503_gab	the	0.0
14793503_gab	bench	0.0
14793503_gab	also	0.0
14793503_gab	know	0.0
14793503_gab	the	0.0
14793503_gab	meaning	0.0
14793503_gab	of	0.0
14793503_gab	the	0.0
14793503_gab	first	0.0
14793503_gab	happy	0.0
14793503_gab	days	0.0
27370845_gab	you	0.0
27370845_gab	sound	0.0
27370845_gab	like	0.0
27370845_gab	a	0.0
27370845_gab	fucking	0.0
27370845_gab	kike	1.0
26190379_gab	labour	0.0
26190379_gab	should	0.0
26190379_gab	always	0.0
26190379_gab	be	0.0
26190379_gab	written	0.0
26190379_gab	in	0.0
26190379_gab	scare	0.0
26190379_gab	quotes	0.0
26190379_gab	as	0.0
26190379_gab	labour	0.0
26190379_gab	seeing	0.0
26190379_gab	as	0.0
26190379_gab	how	0.0
26190379_gab	it	0.0
26190379_gab	has	0.0
26190379_gab	nothing	0.0
26190379_gab	to	0.0
26190379_gab	do	0.0
26190379_gab	with	0.0
26190379_gab	the	0.0
26190379_gab	working	0.0
26190379_gab	class	0.0
26190379_gab	and	0.0
26190379_gab	a	0.0
26190379_gab	whole	0.0
26190379_gab	lot	0.0
26190379_gab	to	0.0
26190379_gab	do	0.0
26190379_gab	with	0.0
26190379_gab	kike	1.0
26190379_gab	academics	0.0
26190379_gab	and	0.0
26190379_gab	other	0.0
26190379_gab	fruitcakes	0.6666666666666666
11170181_gab	everytime	0.0
11170181_gab	a	0.0
11170181_gab	nigger	1.0
11170181_gab	knocks	0.0
11170181_gab	up	0.0
11170181_gab	a	0.0
11170181_gab	welfare	0.6666666666666666
11170181_gab	hoe	0.6666666666666666
11170181_gab	the	0.0
11170181_gab	country	0.0
11170181_gab	goes	0.0
11170181_gab	just	0.0
11170181_gab	a	0.0
11170181_gab	tad	0.0
11170181_gab	further	0.0
11170181_gab	left	0.0
11170181_gab	everytime	0.0
11170181_gab	a	0.0
11170181_gab	mexican	0.3333333333333333
11170181_gab	sneaks	0.3333333333333333
11170181_gab	across	0.3333333333333333
11170181_gab	the	0.3333333333333333
11170181_gab	border	0.3333333333333333
11170181_gab	the	0.0
11170181_gab	country	0.0
11170181_gab	goes	0.0
11170181_gab	just	0.0
11170181_gab	a	0.0
11170181_gab	tad	0.0
11170181_gab	further	0.0
11170181_gab	left	0.0
18728472_gab	i	0.0
18728472_gab	just	0.0
18728472_gab	roasted	0.3333333333333333
18728472_gab	my	0.3333333333333333
18728472_gab	kike	1.0
23080455_gab	i	0.0
23080455_gab	am	0.0
23080455_gab	speaking	0.0
23080455_gab	to	0.0
23080455_gab	the	0.0
23080455_gab	retarded	1.0
23080455_gab	homosexual	0.6666666666666666
23080455_gab	who	0.0
23080455_gab	thinks	0.0
23080455_gab	the	0.0
23080455_gab	kike	1.0
23080455_gab	shills	0.3333333333333333
23080455_gab	were	0.0
23080455_gab	the	0.0
23080455_gab	freedom	0.0
23080455_gab	loving	0.0
23080455_gab	american	0.0
23080455_gab	nationalists	0.0
23080455_gab	and	0.0
23080455_gab	not	0.0
23080455_gab	the	0.0
23080455_gab	communists	0.0
23080455_gab	and	0.0
23080455_gab	the	0.0
23080455_gab	kike	1.0
23080455_gab	mayor	0.0
23080455_gab	nigger	1.0
23080455_gab	police	0.0
23080455_gab	chief	0.0
23080455_gab	and	0.0
23080455_gab	shabbos	0.3333333333333333
23080455_gab	goyim	0.3333333333333333
23080455_gab	governor	0.0
23080455_gab	if	0.0
23080455_gab	the	0.0
23080455_gab	butt	0.0
23080455_gab	plug	0.0
23080455_gab	fits	0.0
23080455_gab	that	0.0
23080455_gab	probably	0.0
23080455_gab	you	0.0
23080455_gab	buddy	0.0
18208872_gab	its	0.0
18208872_gab	the	0.0
18208872_gab	islamic	0.3333333333333333
18208872_gab	signal	0.0
18208872_gab	they	0.0
18208872_gab	are	0.0
18208872_gab	ready	0.0
18208872_gab	and	0.0
18208872_gab	willing	0.3333333333333333
18208872_gab	to	0.3333333333333333
18208872_gab	be	0.3333333333333333
18208872_gab	anally	1.0
18208872_gab	bred	1.0
18208872_gab	by	1.0
18208872_gab	goats	1.0
18208872_gab	or	1.0
18208872_gab	another	1.0
18208872_gab	moslem	1.0
18208872_gab	obviously	0.3333333333333333
26863830_gab	car	0.0
26863830_gab	pulled	0.0
26863830_gab	out	0.0
26863830_gab	and	0.0
26863830_gab	rear	0.0
26863830_gab	ended	0.0
26863830_gab	that	0.0
26863830_gab	bus	0.0
26863830_gab	and	0.0
26863830_gab	pissed	0.0
26863830_gab	of	0.0
26863830_gab	that	0.0
26863830_gab	nigger	1.0
26863830_gab	on	0.0
26863830_gab	the	0.0
26863830_gab	bike	0.0
18851024_gab	<user>	0.0
18851024_gab	sorry	0.0
18851024_gab	had	0.0
18851024_gab	some	0.0
18851024_gab	things	0.0
18851024_gab	to	0.0
18851024_gab	do	0.0
18851024_gab	what	0.0
18851024_gab	a	0.0
18851024_gab	load	0.0
18851024_gab	of	0.0
18851024_gab	ra	0.0
18851024_gab	ra	0.0
18851024_gab	beaner	1.0
18851024_gab	bullshit	0.0
18851024_gab	i	0.0
18851024_gab	thought	0.0
18851024_gab	little	0.0
18851024_gab	dude	0.0
18851024_gab	was	0.0
18851024_gab	funny	0.0
18851024_gab	then	0.0
18851024_gab	he	0.0
18851024_gab	outs	0.0
18851024_gab	his	0.0
18851024_gab	own	0.0
18851024_gab	i	0.0
18851024_gab	d	0.0
18851024_gab	what	0.0
18851024_gab	a	0.0
18851024_gab	fucking	0.0
18851024_gab	tard	0.0
18851024_gab	talk	0.0
18851024_gab	about	0.0
18851024_gab	low	0.0
18851024_gab	level	0.0
18851024_gab	punk	0.0
18851024_gab	troll	0.0
24225614_gab	i	0.0
24225614_gab	just	0.0
24225614_gab	want	0.0
24225614_gab	to	0.0
24225614_gab	say	0.0
24225614_gab	muslimes	1.0
24225614_gab	f	0.6666666666666666
24225614_gab	off	0.6666666666666666
4565102_gab	bible	0.0
4565102_gab	christians	0.0
4565102_gab	need	0.0
4565102_gab	to	0.0
4565102_gab	stop	0.0
4565102_gab	quoting	0.0
4565102_gab	open	0.0
4565102_gab	anti	0.0
4565102_gab	christs	0.0
4565102_gab	like	0.0
4565102_gab	milo	0.0
4565102_gab	who	0.0
4565102_gab	cares	0.0
4565102_gab	what	0.0
4565102_gab	fucking	0.0
4565102_gab	faggots	0.6666666666666666
4565102_gab	have	0.0
4565102_gab	to	0.0
4565102_gab	say	0.0
4565102_gab	and	0.0
4565102_gab	diseased	0.3333333333333333
4565102_gab	dykes	1.0
4565102_gab	like	0.3333333333333333
4565102_gab	rosie	0.3333333333333333
4565102_gab	god	0.3333333333333333
4565102_gab	damn	0.3333333333333333
4565102_gab	them	0.3333333333333333
4565102_gab	all	0.3333333333333333
4565102_gab	to	0.3333333333333333
4565102_gab	hell	0.3333333333333333
12691758_gab	yoh	0.0
12691758_gab	jared	0.0
12691758_gab	you	0.3333333333333333
12691758_gab	mother	0.3333333333333333
12691758_gab	fucker	0.3333333333333333
12691758_gab	do	0.0
12691758_gab	i	0.0
12691758_gab	not	0.0
12691758_gab	look	0.0
12691758_gab	white	0.0
12691758_gab	to	0.0
12691758_gab	you	0.0
12691758_gab	do	0.0
12691758_gab	i	0.0
12691758_gab	look	0.0
12691758_gab	like	0.0
12691758_gab	some	0.0
12691758_gab	jungle	0.6666666666666666
12691758_gab	bunny	0.6666666666666666
12691758_gab	jigaboo	0.6666666666666666
12691758_gab	spear	0.3333333333333333
12691758_gab	chucker	0.3333333333333333
12691758_gab	from	0.0
12691758_gab	the	0.0
12691758_gab	rain	0.0
12691758_gab	forests	0.0
12691758_gab	of	0.0
12691758_gab	uganda	0.0
12691758_gab	or	0.0
12691758_gab	some	0.0
12691758_gab	shit	0.0
12691758_gab	how	0.0
12691758_gab	is	0.0
12691758_gab	it	0.0
12691758_gab	i	0.0
12691758_gab	am	0.0
12691758_gab	not	0.0
12691758_gab	white	0.0
12691758_gab	and	0.0
12691758_gab	i	0.0
12691758_gab	promise	0.0
12691758_gab	you	0.0
12691758_gab	i	0.0
12691758_gab	ain	0.0
12691758_gab	t	0.0
12691758_gab	an	0.0
12691758_gab	albino	0.0
23308776_gab	civnat	0.0
23308776_gab	nsjw	0.0
23308776_gab	<user>	0.0
23308776_gab	loves	0.0
23308776_gab	beaners	1.0
23308776_gab	lol	0.0
15314538_gab	i	0.0
15314538_gab	can	0.0
15314538_gab	post	0.0
15314538_gab	the	0.0
15314538_gab	nigger	1.0
15314538_gab	word	0.0
15314538_gab	as	0.0
15314538_gab	much	0.0
15314538_gab	as	0.0
15314538_gab	i	0.0
15314538_gab	want	0.0
15314538_gab	here	0.0
15314538_gab	lol	0.0
21242245_gab	hm	0.0
21242245_gab	🤔	0.0
21242245_gab	maybe	0.0
21242245_gab	if	0.0
21242245_gab	i	0.0
21242245_gab	survive	0.0
21242245_gab	my	0.0
21242245_gab	chemo	0.0
21242245_gab	and	0.0
21242245_gab	grow	0.0
21242245_gab	up	0.0
21242245_gab	i	0.0
21242245_gab	could	0.0
21242245_gab	be	0.0
21242245_gab	a	0.0
21242245_gab	lifeguard	0.0
21242245_gab	at	0.0
21242245_gab	a	0.0
21242245_gab	nigger	1.0
21242245_gab	swimming	0.3333333333333333
21242245_gab	pool	0.3333333333333333
21242245_gab	🤔	0.3333333333333333
23699069_gab	labour	0.3333333333333333
23699069_gab	negress	1.0
23699069_gab	says	0.0
23699069_gab	prince	0.0
23699069_gab	charles	0.0
23699069_gab	unfit	0.0
23699069_gab	this	0.0
23699069_gab	is	0.0
23699069_gab	what	0.0
23699069_gab	happens	0.0
23699069_gab	when	0.0
23699069_gab	you	0.0
23699069_gab	pretend	0.0
23699069_gab	that	0.0
23699069_gab	monkeys	0.6666666666666666
23699069_gab	are	0.6666666666666666
23699069_gab	your	0.6666666666666666
23699069_gab	equals	0.6666666666666666
23699069_gab	this	0.0
23699069_gab	is	0.0
23699069_gab	what	0.0
23699069_gab	enoch	0.0
23699069_gab	powell	0.0
23699069_gab	warned	0.0
23699069_gab	you	0.0
23699069_gab	about	0.0
23699069_gab	how	0.0
23699069_gab	prophetic	0.0
23699069_gab	is	0.0
23699069_gab	his	0.0
23699069_gab	every	0.0
23699069_gab	word	0.0
23699069_gab	from	0.0
23699069_gab	rivers	0.0
23699069_gab	of	0.0
23699069_gab	blood	0.0
23699069_gab	take	0.6666666666666666
23699069_gab	your	0.6666666666666666
23699069_gab	country	0.6666666666666666
23699069_gab	back	0.6666666666666666
23699069_gab	brit	0.6666666666666666
23699069_gab	fam	0.6666666666666666
23699069_gab	14	0.3333333333333333
23699069_gab	words	0.3333333333333333
1178831019711045632_twitter	<user>	0.0
1178831019711045632_twitter	i	0.0
1178831019711045632_twitter	dont	0.0
1178831019711045632_twitter	want	0.0
1178831019711045632_twitter	your	0.0
1178831019711045632_twitter	stupid	0.3333333333333333
1178831019711045632_twitter	nigger	1.0
1178831019711045632_twitter	money	0.6666666666666666
19872659_gab	if	0.0
19872659_gab	you	0.0
19872659_gab	breathe	0.0
19872659_gab	youre	0.0
19872659_gab	a	0.0
19872659_gab	kike	1.0
19872659_gab	and	0.0
19872659_gab	a	0.0
19872659_gab	thot	0.6666666666666666
10507720_gab	this	0.0
10507720_gab	is	0.0
10507720_gab	why	0.0
10507720_gab	god	0.0
10507720_gab	told	0.0
10507720_gab	his	0.0
10507720_gab	people	0.0
10507720_gab	to	0.0
10507720_gab	kill	1.0
10507720_gab	the	0.6666666666666666
10507720_gab	queers	1.0
10507720_gab	and	0.0
10507720_gab	he	0.0
10507720_gab	cursed	0.0
10507720_gab	the	0.0
10507720_gab	land	0.0
10507720_gab	that	0.0
10507720_gab	permitted	0.0
10507720_gab	them	0.0
10507720_gab	leviticus	0.0
10507720_gab	<number>	0.0
27187784_gab	why	0.0
27187784_gab	bother	0.0
27187784_gab	having	0.0
27187784_gab	a	0.0
27187784_gab	church	0.0
27187784_gab	with	0.0
27187784_gab	this	0.0
27187784_gab	crap	0.0
27187784_gab	and	0.0
27187784_gab	islam	0.6666666666666666
27187784_gab	next	0.3333333333333333
27187784_gab	to	0.3333333333333333
27187784_gab	gay	1.0
27187784_gab	shit	1.0
27187784_gab	i	0.0
27187784_gab	see	0.0
27187784_gab	the	0.0
27187784_gab	roof	0.0
27187784_gab	toss	0.0
27187784_gab	game	0.0
27187784_gab	is	0.0
27187784_gab	some	0.0
27187784_gab	fags	0.6666666666666666
27187784_gab	future	0.0
27187784_gab	and	0.0
27187784_gab	i	0.0
27187784_gab	will	0.0
27187784_gab	not	0.0
27187784_gab	stop	0.0
27187784_gab	them	0.0
27187784_gab	either	0.0
27187784_gab	dumb	0.0
27187784_gab	ass	0.0
27187784_gab	hug	0.0
27187784_gab	a	0.0
27187784_gab	muzzie	1.0
27187784_gab	fools	0.3333333333333333
1178825627413221376_twitter	basically	0.0
1178825627413221376_twitter	to	0.0
1178825627413221376_twitter	summarize	0.0
1178825627413221376_twitter	all	0.0
1178825627413221376_twitter	your	0.0
1178825627413221376_twitter	key	0.0
1178825627413221376_twitter	points	0.0
1178825627413221376_twitter	mgtow	0.0
1178825627413221376_twitter	mra	0.0
1178825627413221376_twitter	are	0.0
1178825627413221376_twitter	women	0.0
1178825627413221376_twitter	hating	0.0
1178825627413221376_twitter	flaming	0.0
